token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
234,punct,1.2379708,0.5352752,0.5447013,-0.296052,-0.21467419,0.31423777,-0.19353214,1.0164605,0.8740391,-2.1546507,0.59045017,0.89905715,0.7013416,2.6585894,1.4696479,-0.3322712,-0.9424948,0.95216036,-1.0768408,0.9727761,0.8687964,0.7023561,0.15472706,-0.9637731,0.4132807,-0.342431,-0.45438063,0.6577455,-0.57338494,-0.4126278,0.42408055,0.07821113,0.39534476,-0.1705194,-1.1671754,-0.34621656,1.8510752,-1.2440037,-0.56557316,0.3708322,-0.32545298,0.0032893629,-0.009272624,-0.6810773,-0.54714507,-0.6940809,1.2136158,-0.28561825,0.71967554,1.1115208,-1.3042998,-0.034206342,-0.5109145,0.40447626,-0.3797568,0.769657,0.14364927,-0.98255736,2.0664406,1.2246747
235,punct,-0.08799186,-0.39423007,-1.0822611,-0.4592976,-0.7836091,-1.8421448,-0.73416287,0.3481479,-0.17210937,-1.2946588,0.21275985,-0.43735954,-0.6244369,-0.7939563,-1.2347603,0.21698214,0.46458235,-1.3838148,-0.01496161,-1.8215669,0.12605411,0.5373092,-0.9206547,-0.6372389,-1.1759292,-0.40579543,0.027230525,-0.082078844,-0.8956095,-0.5373186,0.80869097,-0.98672175,1.3040762,-1.5551574,1.0856788,1.1023883,0.5291064,-2.5716746,-1.2549851,1.5783669,0.3497771,-0.8955514,1.2259431,-1.2891833,-0.66668564,0.9365444,-0.80179083,-1.1347328,0.97272056,-0.95574063,-0.1527891,0.27726904,-0.08745314,1.6845016,0.62127125,2.033142,-0.7563688,-1.0405601,0.30389982,-2.542488
236,punct,0.20469807,-1.1382617,-1.3776075,-0.48777848,1.0010232,-0.27560502,-0.29810885,-1.4654212,-1.4175138,0.39828074,0.17108954,0.6180297,1.5726143,1.6767356,-0.593486,-2.4227862,-0.1792675,0.5858084,-0.28673613,-0.9442478,-1.105278,-1.4874946,-1.5830829,-0.39729476,-0.5537528,0.09974601,0.37077332,0.3632265,-0.17416014,0.6832151,-1.6975194,0.15953203,-1.2020254,0.07373459,0.4336905,1.596279,0.5698533,1.234806,0.8564684,0.3829596,0.5367331,-0.29385573,0.33176488,1.6319349,1.6886909,1.4817729,0.570488,-1.1007096,-1.0795802,-0.8220926,0.36133015,0.6638604,0.17787327,0.15822645,-0.82816803,0.8142624,0.6109879,-0.27009854,0.08069035,0.68473005
237,punct,0.5474374,-1.8978728,-0.2035257,-2.192695,-1.498782,1.0187252,0.03758008,0.33212945,-1.0861684,-0.13928714,-0.78519,0.1398569,-0.83165157,-0.11314675,0.37843862,0.6292105,-1.3017185,0.17893009,1.3776469,0.30752587,-0.41754958,-1.3840148,-2.0773733,0.30057806,0.19653381,-0.2947664,0.9014068,1.0596478,1.6216551,-0.3899991,1.7718924,-1.5218257,-0.5692708,-0.021329194,-0.26296875,1.8307681,-0.09249321,-1.0060438,-0.89489543,-1.7514945,-0.69956684,-0.25944445,-0.38853508,0.09655955,-0.39305016,0.37013096,0.092423156,-0.0027938245,0.82331866,-1.8261158,-0.8217453,-2.407904,-0.75505567,1.2089618,-0.50910324,0.5968301,-0.2086684,-0.9455027,-1.3679085,1.7927618
238,punct,-1.3096997,0.9789712,-0.15401348,-2.356879,-0.15073484,-0.65846276,-0.22178468,1.3978289,0.017945753,-0.84961927,-1.0136777,-0.04429461,1.038375,-0.42543206,0.29513735,-1.6541288,-0.14889108,-0.47126052,1.5292304,0.22391266,-0.4314676,-0.42166832,0.59335256,1.2402697,0.5802005,-0.6251904,-1.1143317,1.3066298,0.13827814,-0.5354609,-0.52674216,0.651042,1.0542903,-0.032661278,1.5679843,0.97438335,-1.4107358,-0.077589504,-0.52304554,-2.826038,-0.052589834,-0.44570068,1.3767705,-0.346081,1.5000274,-2.3520436,0.42697656,0.1617946,-0.8392439,-0.29488784,0.6174221,-0.1237251,-0.8048247,2.3642304,-0.008822484,1.4243459,-0.35623357,-0.8604804,-2.623875,-0.03616127
239,punct,0.80845,1.1118705,-1.2334306,0.49865282,-0.3589402,1.1158843,2.0670042,-0.8355298,0.7617856,1.0212908,0.46073893,-0.7624659,-0.13137493,1.062665,1.6075027,1.6390011,-0.44746858,-0.11162014,0.120033726,-0.02878112,-0.81632,-0.3426351,-0.76820344,-0.7138894,1.2061381,-1.128677,-0.097070634,-3.3154051,1.1510984,-0.75228935,-1.2955356,0.48942068,1.7303509,-0.0030871101,0.17040414,0.09965652,-0.8921981,-0.57528913,-0.3933182,-0.94438493,0.31370986,0.48807028,-0.5060479,-0.64998174,-0.5971359,-0.5067917,-2.5690448,-1.0565168,-0.032569945,2.227326,-0.9016706,-0.59572214,0.305758,-0.13050765,1.5238287,-2.3155227,0.08298457,0.06410788,0.46307525,-0.67674345
240,punct,0.29504374,1.040899,-0.92059356,0.451384,-1.214352,-1.0776923,-0.7375578,-0.5782899,-0.77613497,-0.32634252,0.9171598,0.5950353,0.4696663,0.38504395,-0.7169782,1.4218756,-1.3169471,0.5224103,1.0135446,-0.10399488,0.46820655,-0.63822025,-0.85412616,0.6202078,-0.7042674,0.30546105,-0.7156771,-1.5423656,0.53956085,0.53080046,-0.06399586,2.4706104,-0.08769473,-0.33233905,0.19585375,1.4944376,0.89088917,1.0079672,0.48183843,-2.009258,0.0011157689,-0.57531524,-0.32918265,-0.3700166,-0.6554476,-2.2235024,-0.73182845,0.81132686,-0.743896,0.43106014,-0.1174101,-0.5197035,-1.3316544,1.8588282,-1.3077976,-0.01968876,-0.8667664,0.826807,-1.4302531,-0.25098744
241,punct,1.4353088,1.0522695,1.3597636,0.30935368,-0.2805829,0.08037986,0.71032727,-0.905063,-1.0768481,0.8474013,-1.4025193,-1.0088803,1.3561478,1.2733505,-1.1080844,0.0142290145,0.5099324,0.7325408,0.32924452,0.16343035,0.89428514,-1.7707808,-1.129197,-0.013288459,-0.26526952,2.1101453,-0.27911967,0.46832418,2.35893,2.0538216,-1.0311272,-0.05217569,-1.3140967,-0.24248521,0.2844878,1.139926,-0.019146873,-1.418508,0.72360754,-1.3539487,-0.42722633,-0.18908547,0.5453043,-0.2844616,-0.7370633,-0.43990353,0.12051293,0.23963062,-1.5019262,1.0045578,0.47223082,0.07570331,0.7481863,-2.4756842,-0.5212709,0.4656875,-1.6531012,-0.45584768,-1.4943589,-0.34584025
242,punct,0.15443778,0.31040412,0.5285665,0.3699348,1.7328894,0.11017528,2.0232508,0.32643035,-0.1485823,0.12344405,0.6802376,-0.6563866,-0.8067549,0.12734532,-1.0567111,-0.18950538,0.059440937,-1.5413824,0.59680516,-0.73973775,0.42860076,1.243297,1.8476089,-1.1974133,-1.3463752,0.041421026,-2.296193,-0.021864377,-0.75715506,-1.1324903,0.82111883,0.41868505,-1.8623742,-1.7961812,0.80122256,0.40570152,0.93076646,0.7349754,-0.8163288,0.25971726,0.059987526,0.07433207,-2.4637437,0.103858136,-1.8193891,0.06692948,-0.83436006,1.0127507,-1.0972108,-0.57402533,-1.1426812,0.672263,-1.3512627,-0.22633666,-1.7426218,1.1478776,2.150675,-2.5419328,-1.4813976,-0.7213245
243,punct,-1.2944093,0.40524217,-0.8527953,0.18381982,0.91136914,0.27036935,1.0471789,-0.5264278,-1.0905373,-0.038842816,0.36895692,-1.5088286,1.9067456,0.37771294,0.4983565,-0.34562278,-0.4820051,1.6643126,1.177327,2.6282837,0.31027722,-0.38553634,-0.34717298,0.24027766,-0.10723723,-0.25434458,-0.24400698,-1.5249867,-0.21464482,-1.1385555,0.43239138,0.30451795,0.12666269,-1.0024089,1.016626,-0.6154213,0.7695631,-1.2337372,-0.11668082,0.16763623,0.75855404,-2.1249375,0.6567179,-0.8519585,0.2045817,-1.3722683,0.5509951,0.6730293,1.8442566,1.5351254,-0.15264638,-0.1397364,-2.0890532,1.6690013,-1.2735139,-2.4002714,-2.584341,0.66271216,-0.92087877,1.8120786
244,punct,0.77839243,-0.72594726,0.24160708,-1.67823,1.2003236,0.5196043,-0.13325669,-0.18862747,-1.5894463,0.11496294,1.0529128,-0.012779865,-0.8896258,0.68995535,-0.8484835,-0.9141923,-1.8192172,0.060646467,1.3056508,0.7060722,-0.97540236,1.5721931,-0.15390198,0.7939718,0.59234804,-1.4162674,-1.1766822,-1.2638408,-0.48637238,-1.5185933,-1.0595018,0.68472713,-0.21200491,0.5563647,-0.9025709,1.1183445,-0.10458515,1.4798473,0.8385098,-0.24605377,-0.90101755,0.64993733,1.4185861,0.32796177,0.17370264,0.6367805,0.7998618,-1.3379608,-0.48638216,0.8191386,-0.31681982,0.1380499,-0.95984197,-1.1538912,-1.6413964,0.00027181776,0.5526188,0.41391048,-0.96858245,0.977735
245,punct,0.2985105,0.15185936,-1.1746196,0.44476992,0.18533342,0.49364975,0.36697957,0.28589678,-0.4716285,0.77376914,-0.5355649,0.1747778,-0.5879302,1.7048258,0.085841656,-0.33881122,-0.5031914,-1.1807225,-0.6240249,0.49047753,-0.609165,2.0878365,0.638449,1.1894041,-0.112677865,0.33368507,0.75198525,0.4392996,0.7103388,-2.2281704,0.1688032,-0.038426366,0.6135258,-0.515497,1.8005433,0.4732408,0.34237647,-0.9555616,-1.0760708,-0.18116592,0.62277853,0.1833857,-0.8281131,-0.18991065,0.5476897,-1.2967153,-1.3870893,0.44249663,-0.037930675,-1.3898773,-1.0275804,-1.5299258,-0.009299773,0.77587724,1.4906747,-1.246294,-0.96308833,-0.20340528,-0.3842132,0.66304135
246,punct,0.44036672,1.5610743,-2.2460573,-1.9631304,-0.12276586,1.7825578,0.60423577,0.25750834,1.9868932,-2.108168,1.0739542,0.64439976,0.7329973,1.4757226,0.5366283,0.30605415,-0.15559566,2.1480613,0.44544262,-0.51503897,-2.2652462,-1.2320131,-2.3722134,-0.23161739,0.021612333,0.6226593,0.75554717,-0.21038112,0.27757546,1.3020228,-1.4680276,-0.75142664,-0.13183811,-1.8712932,1.0721266,-1.9888813,1.2436358,-0.0818775,0.74798745,-0.30742556,-0.55865663,0.24113783,0.44004458,-1.3158385,-0.6718917,0.17916083,-0.8512509,-0.24395263,0.56871676,0.0026289646,-0.9160601,0.042386238,-0.26695102,0.9509952,-1.5031993,-0.026532633,0.007763933,0.29895955,0.044160753,0.26689565
247,punct,0.33563644,0.88704014,0.19177336,0.026973518,0.50454104,1.6901634,1.7629551,-1.875979,0.2690663,1.0660254,1.5935886,-0.59671366,1.1543481,-0.8186234,0.51500946,0.0076757725,-0.9890231,-0.2153069,0.030551882,-0.5995673,2.1325068,0.84057283,0.7701792,0.90715206,0.9359233,-1.2611485,0.29345718,0.9953184,2.6349013,-0.95744276,0.89397806,-0.2816352,0.2839696,0.55181485,-0.21835336,2.4970422,0.90968376,0.6995279,-0.13907929,-1.28786,-0.030757863,0.12055378,-0.099193364,0.3842602,1.2177668,0.14876486,2.224564,-0.054082368,0.12862872,1.8643689,-2.4570975,0.5622563,1.0659662,-0.51352024,2.0173888,0.15929528,1.3993487,0.97022563,-0.12871292,1.4337893
248,punct,0.783163,-0.622381,0.9262809,0.43529344,-0.0059239697,-0.7193631,0.49391636,0.01509111,-1.2970216,0.20556566,-0.043417443,1.323619,-0.41092303,-1.6391294,-0.1733754,-0.20949666,1.2023786,0.32209593,0.052485093,-0.45730656,0.40749884,-1.1736449,-1.0444853,-0.24325193,-1.1607075,-0.45601663,0.09167844,1.7997112,0.6227857,-0.64112896,0.27948055,0.5357372,2.925246,1.0951961,-0.87658334,-0.3809748,-0.014280456,-0.57383156,-0.625749,-0.3193438,0.64674485,-0.3666791,-2.3112428,-1.7662,-1.6603421,0.09562058,-0.68502474,0.38921162,-1.3284272,0.035729878,-2.776633,-1.0212532,-0.45867884,-0.021871945,-2.0164762,-1.5883741,1.4872442,-1.2084262,0.40118897,-0.324235
249,punct,0.6860893,-0.8539016,-0.17826097,1.4789852,1.815004,-0.57256633,-0.4509261,0.382497,0.8293025,1.853065,1.8852623,0.4354401,1.4869401,-0.9758519,-1.8102238,0.7257217,1.1905123,-0.10412677,-0.928183,-0.01043179,0.45092103,-1.7700875,-2.9956677,-0.11331337,-1.2476975,-0.7341466,-0.41852736,1.534686,-1.2111112,-0.008915017,-0.1849979,-0.43625495,0.80005276,-0.5869231,0.30725586,0.75303036,-1.0825702,-0.6881094,0.96068496,0.008630798,0.106984206,0.12768513,-0.29130742,0.37110415,-0.61868465,-1.8274604,-0.62915415,0.5567802,0.10126222,-0.85984284,-0.009654342,-1.609963,-0.14076467,-0.67061234,0.06847067,2.955701,-1.4218328,-1.5041001,0.3502235,-1.068595
250,punct,0.6378303,-0.8240655,-0.6005935,-0.6737667,1.2836092,-0.39842027,1.7459861,-0.99288064,-1.2011175,-0.33204904,1.2000537,0.72068197,-0.04861706,-0.14221314,2.1311905,0.6334022,1.6070864,-1.5441234,0.82876754,1.5433228,0.8099475,-1.1427268,-0.12278411,-0.3553554,-0.21553153,0.18554397,1.3600751,-1.8104964,0.0027660595,-0.85330445,0.5401993,-0.59873974,2.9577732,-0.8459184,-0.03589474,0.4689929,-0.0043098875,-0.29767722,-1.6340111,-0.40970787,0.93587685,-0.64119005,0.5756608,0.58099294,0.46718112,-0.73950243,-0.084131576,1.5472256,-1.2413354,-0.09060451,0.7909683,0.18326457,0.40738454,-1.5113772,0.15342735,-0.34612694,0.7940932,-0.3975864,-1.006413,-1.2529305
251,punct,0.19450495,0.725182,-1.9811904,-0.41710204,-2.3808634,0.8220854,-1.5472417,0.6969834,-0.2697737,-0.8378156,0.64786226,2.4650018,-0.08479842,1.0757803,-0.3295777,-0.40670398,1.5997627,-1.325538,0.3367058,1.2425061,0.20611325,-0.60833263,1.9296913,-1.7047938,0.23221278,-1.0934745,-0.41075864,-0.3074332,-0.7654296,-0.71275574,0.50720626,0.09510733,0.0020066139,0.22532487,0.91555655,1.687821,-0.13230984,-0.75348574,-0.2595157,-0.76639056,0.41016385,-1.0513785,-0.10426465,0.63933456,-0.1908749,1.0692894,-0.12681505,0.14495337,-1.5626762,0.32882383,-0.3559579,0.81083405,-0.70964587,0.9765642,-0.3163387,0.0699316,-0.93923116,1.96136,-1.1529613,0.67689997
252,punct,-0.16150047,1.2686585,-0.90584993,-0.3864208,-0.48149326,0.224927,0.79175603,0.9852661,0.6850072,0.110682115,-1.0904249,0.3756401,1.6545112,-1.1259707,0.44779137,0.2014813,1.8819317,0.7807999,1.3960382,0.5382827,0.42279935,0.76657104,0.8428013,0.28536424,-0.30861682,0.5186238,-0.49653336,2.0689206,-1.7068601,-0.6152558,0.56702894,-0.64080864,0.2815082,0.5668432,0.9745246,-1.5234476,0.6717899,-1.2900869,1.9457442,0.715636,-1.0667647,-0.34443456,0.060435425,0.51628983,0.44291914,-0.74351686,-0.19973004,-1.6930093,0.52015656,-0.26425755,0.3894697,-0.124207094,-1.6434497,0.10348181,0.15355231,-0.2306167,0.016264668,0.15560597,0.19241375,1.9551806
253,punct,1.5125943,0.40874115,-0.11508108,1.220176,-0.47605827,0.49766558,0.46942982,-0.25010225,0.73939574,0.5321472,-0.9256054,-2.230149,0.4014052,-0.7372447,-1.526086,0.111569375,-0.113603696,0.16083203,-0.72234255,-0.5946328,0.79784095,0.6094209,0.7045558,-0.70307785,-0.6057264,0.95760256,-0.6239903,-1.3890404,-0.51794755,-0.02485979,-0.27289346,0.7922466,-0.60690916,1.7060041,-2.0214531,1.3426303,-1.0490423,0.08474361,0.6515059,-1.4805409,-0.22194876,0.035606787,-0.8529736,2.2719166,0.5737028,0.2969155,-0.40220302,0.11346451,-0.57330817,1.2937088,-0.46424887,0.5400501,-0.6286657,-0.38486183,-0.04306067,0.65914387,-1.0220697,0.459752,1.1318443,-1.2357682
254,punct,-0.21982215,-1.0452664,0.95097035,1.3034896,0.54537135,2.010537,-0.37994274,-0.46568394,-0.6303521,0.6404975,-0.1833249,0.23244138,-1.3819735,-0.41122016,-0.89862776,-2.2106538,-0.3550415,1.3055478,-0.7565794,0.4141992,2.1889927,-0.50754195,0.51761544,-1.1969941,1.0599957,0.15180814,0.74172986,0.6296896,-1.4155586,0.26841018,0.72089833,-0.34241006,-1.7224935,0.7653211,-0.92640704,1.0629958,0.8158173,-0.4616389,-1.6142665,-0.36857602,-1.8709891,0.39066574,0.9286257,0.38992897,0.36163524,-0.21289457,-0.30091834,-2.0789535,0.42150337,-0.9533186,0.03797961,0.83417815,0.38297892,0.9441796,-0.73979276,-0.0953921,0.9804273,1.3067517,-0.6442901,-0.5810381
255,punct,-0.14284642,0.55133945,0.16441795,-0.031422388,0.28315035,0.76436687,-0.5132755,0.24894886,0.33679384,0.8304388,-1.1097249,-1.892999,-1.3947364,0.8576123,1.429173,-0.1644684,0.734665,0.8212314,-0.3185521,-0.96386576,-0.12769492,1.3820536,1.5883696,0.593724,-0.8302215,-0.18950626,-0.8786313,0.65232855,-0.68981034,0.029559525,-1.6323594,1.2915394,-1.3812308,-0.3697306,-0.10754458,0.902945,-1.1145738,-0.94418365,-0.8383891,-0.6915078,-0.5723464,-1.3447852,0.052369222,1.5562712,-0.19940765,-0.45180342,1.1141108,0.06423543,-1.7549622,1.4844933,-0.76550615,-2.3444715,-0.48531616,0.79460615,0.8347777,1.6288338,-0.76802516,-1.193696,1.2168384,-0.9900598
256,content,-0.03716652,-0.57446176,-0.17508432,-0.1517127,-1.346974,0.33969858,0.6351635,1.5629371,1.9801946,0.10216403,-0.87252545,-0.5655254,0.4461389,-0.11340869,0.14438234,-1.5121602,-1.7531664,-1.1193947,1.0116681,0.7754225,0.18572053,-0.24590182,0.6622838,-1.1588312,-0.32299757,1.0943371,1.0788554,2.1457343,1.7312019,0.6849229,0.014288739,0.087103404,0.7688895,-1.2118258,-0.18961598,0.14611839,-0.37596107,-0.07791476,-0.105672464,2.0377548,-0.45598978,-0.9881127,-0.17516612,1.0891007,0.15622799,-0.7421307,0.17441878,-1.178181,-1.3820394,0.8470718,-0.72820795,0.7193556,-1.6751913,1.6637425,0.5559705,0.30736965,0.7952735,-1.2172797,-0.26886395,-0.6328787
257,function,-0.67817694,-0.240978,-0.36018774,0.7026014,-2.2632866,-0.42366827,0.9495072,0.34196046,-0.51917535,0.49655348,-1.0609529,-1.031678,-0.41842782,-2.00062,0.8541518,1.5794766,-0.40607002,-0.17487548,1.158801,-0.80000854,0.3092553,-0.45046958,-1.0095648,-1.0378838,1.4466199,-0.024552625,-0.004131527,-0.017811727,-0.2769476,-1.4338205,-0.04555702,0.16937858,-2.453415,0.7312078,0.07533366,-0.14338665,0.9979874,1.77072,-0.79859054,1.6369232,0.72654045,-0.2169206,0.98149556,-0.33839092,-1.5428934,0.20464456,-1.8480508,-0.68763286,1.8734983,-0.6257085,-0.16363442,3.0739193,1.1697067,-0.7212879,0.27251446,0.80567294,0.3772217,0.9505618,0.2385112,0.3313757
258,content,0.3373023,-2.2227185,-1.3644378,-0.7338375,-1.5203477,-0.17574139,0.6513484,1.9207813,-1.3664528,0.07918718,-0.7750054,-0.3562144,0.1307524,1.9506245,-1.6918834,0.65971756,-0.40636778,0.6555767,-0.8966455,-0.47444645,-1.9728732,-0.8563112,1.08405,1.6315391,-2.155939,-0.20744601,0.12275554,0.8165874,0.5874299,-0.5879198,-0.21074727,-0.8292597,-0.6730699,1.6318424,2.005271,-0.027292648,-0.92903906,0.40852094,-1.0459937,0.05784026,-0.017544802,-0.25649896,-0.8715412,0.27323422,1.2499385,-1.1678044,-0.042129304,-0.28416213,-0.94287115,0.5151247,0.5070075,0.7283419,-1.9487945,-0.95438176,1.7733545,-0.8488082,1.0313482,0.5292061,0.31993,-0.54531765
259,function,0.29850233,-0.4488885,-1.0358849,-0.46669015,0.03472437,-1.5068336,-0.3163807,0.62368864,-0.6875345,1.0866895,-0.2057632,-0.23312125,-2.1538615,1.0384305,-0.8482985,-0.2501035,0.21473143,1.2229502,2.0836918,-0.08303875,-0.2911818,-0.45053107,-0.29725888,0.033156358,-0.19788781,-0.11299852,-0.9474898,1.0781591,-0.91905415,-1.4696089,-0.22623245,0.03963104,-0.88193464,1.5189317,-0.20698076,0.1308621,1.0255873,-0.23050117,-0.022084793,0.99098283,0.8844589,-0.30483437,0.89343846,-0.5113977,-1.0528522,3.3649986,-0.9795889,-1.6413977,1.161256,0.99070966,0.029730245,0.16853638,0.69749594,-1.1585537,-1.6077557,-1.213082,1.3863027,1.7212828,0.43419948,0.96677005
260,content,1.5989144,-0.56773216,1.0240697,0.16900608,0.22172713,-1.033333,-0.3791524,-0.02328601,0.4748893,-0.32772416,0.93483734,1.3343221,-2.1034582,0.22215652,0.59710056,0.29227608,-0.482763,-0.6094303,-1.1924402,-1.4478503,-0.39699036,1.2633902,0.18128638,1.9162227,0.15796667,1.1817476,1.3028033,-0.5298116,1.6587434,-1.805287,0.33875793,-0.93550503,-1.296361,-0.41890094,-1.7752502,0.8969824,0.58230346,0.2978943,0.016118621,-0.44104216,-1.00938,-1.4903085,-0.40373462,-0.69456124,0.5597857,1.1030418,-0.10890588,-0.5278502,-0.8799263,0.82883805,-0.636019,0.5877591,-1.1779222,0.59300387,-1.4704252,0.98994124,0.06600432,0.3278156,0.30708835,0.72744143
261,content,1.1561546,0.4857409,-0.11674465,-0.34387323,0.27756932,1.6394392,-1.8342518,0.1929438,0.3274574,-1.1727643,-1.2878071,0.54328334,-0.09205845,-0.14100772,-0.8723033,1.4929132,0.86765796,0.46544787,1.8201848,-0.849604,-0.42176744,-0.55565125,-0.3714399,0.6852586,-1.5930065,0.9430911,-0.38196337,-0.8868271,0.06428153,0.69056886,1.9025456,-0.31857696,-1.1163901,-1.3395008,1.4592313,1.2764875,0.13092588,0.4762351,-0.17723486,-3.2263174,-0.076063424,0.3227842,0.6505071,0.13803984,1.1212429,0.887929,0.55335176,-1.0904956,0.43065628,-0.3073396,-0.054138597,-0.18468633,-0.44092885,0.2978278,0.32249704,0.607583,0.90070003,0.9825474,-0.31233364,2.9085639
262,function,1.1263756,-1.9770148,0.29601318,-1.5787549,0.94237447,1.5828195,0.6367293,1.6054564,-1.291533,0.5730272,1.1969023,0.3204994,0.4638431,-0.035769563,0.6391927,0.15928298,1.4912099,-2.2215736,-0.23371898,-0.8912128,-0.58324826,2.1708505,-1.1044056,-0.28814617,0.097229764,-1.1203315,1.1742955,1.6588457,-0.36770347,-0.5795244,1.2762067,1.3663932,-0.3534123,-2.0227735,-1.2736478,-0.36381733,-1.470577,0.7755813,0.36191213,1.1919881,-0.75485307,0.7897147,0.08800331,0.15281664,0.8897636,-0.12356577,-1.2170836,-0.9594957,2.273561,-0.68667907,1.1421889,-0.70211905,-0.4200993,-1.49708,0.671914,1.5307491,-0.45680204,-0.014720951,0.5938181,-1.9439483
263,content,0.73632634,0.5977925,0.37942696,-1.0119708,0.82867175,0.11402268,-0.18637937,-0.061753727,-1.1333483,-0.72544044,0.5954348,-0.28604868,1.3133719,1.3616052,0.100373454,-1.3050754,0.4086795,-0.82620984,-0.37327236,-1.34258,0.67713624,-1.1575136,0.5224267,-0.050388552,-0.36458588,0.109370336,0.27362016,1.1043335,-0.24657083,-0.13776784,0.29572695,-0.8097066,0.5183208,-0.83051544,1.0854337,-1.0996248,0.7316938,-1.0044518,1.0147815,-0.69235533,-0.08243139,0.29722208,2.037146,0.13901928,1.3036879,0.77809525,-0.59022903,1.0308812,-0.0036405174,1.3032568,1.6333971,0.5483369,-0.010481585,0.80463016,2.0539129,-0.071852006,-0.34714657,-0.3584089,0.34787506,-2.0199416
264,content,1.1629558,-0.8429466,-0.5627587,0.7795301,-0.82990396,-0.35825437,-0.22476287,0.34298548,0.23382886,-1.1808912,-0.026365217,0.96950436,3.1635926,0.043252077,-0.68919045,0.71186644,-0.17128363,-1.4902685,1.1290776,0.49886778,0.86159486,-0.77193993,-1.0565686,-0.34926793,-0.33694854,-2.0707276,-1.1533588,0.360839,1.2415206,-1.8747883,0.62395424,-0.0019696834,-0.5336994,-1.2222081,-0.8610862,0.29486704,-1.4369295,-0.8831303,1.4491134,3.089461,-0.14100647,-0.08599213,1.244383,-2.05579,-2.6360211,0.66463494,1.1073263,-0.6122899,-0.01675086,0.5963385,-0.96952075,-0.75004697,-0.6005343,-0.81477666,0.83298635,-0.6752605,-0.70191544,0.058996256,0.44272563,0.1685204
265,content,0.5930266,-0.501294,-1.131728,0.7664357,0.88400966,-0.6183225,-1.18451,0.45494893,0.32577226,-0.51090527,1.5877941,-0.67058915,-0.85304916,0.07480448,-0.30462414,-2.1494842,-0.99885577,0.86322147,-0.5994574,0.13627289,-0.19944851,-1.0809077,-0.6015202,-0.060840268,-0.93569624,-0.010358058,0.16309962,-0.84106904,-1.1875434,1.3052613,1.6131068,0.22292675,0.2820571,0.71928716,1.0165753,-0.6365257,0.35228643,1.3847008,0.2766201,0.76499,-0.26000732,0.16910852,1.4068618,-1.007881,0.6735123,0.24061562,2.1701243,-0.95844966,-0.3432507,0.99169075,0.812282,0.5324258,-0.7619516,0.6158744,1.5093424,-0.16249405,-0.5486025,0.5840555,-0.7660789,-1.2360967
266,content,0.30848902,0.392213,-0.11031124,0.73983777,-0.43674093,0.90101343,0.21421851,-0.7309417,2.3275428,-1.2857717,-1.0169387,0.6681746,-0.47475716,0.62002176,-0.7106154,-1.5578347,0.53758794,-0.13633837,-0.5079765,0.056103095,0.6929471,1.108659,2.5651317,-0.024743773,-0.82582176,-0.51939803,-2.087356,-0.49336392,-0.03124907,0.59002316,0.84971666,0.027887722,0.39971876,-0.11660715,3.0472412,0.11694551,-1.0962692,0.6099504,-0.08309753,-0.5430214,1.236586,1.7244204,-0.27044487,1.3376794,-1.2484533,-0.68333334,-1.4534801,-0.60888314,0.052783974,-0.76765764,0.057631403,-1.5866166,-0.28696683,0.24845664,0.06472367,-0.7653429,-0.42185494,-0.32850328,-0.4486417,-0.8542993
267,content,-2.400014,-1.316207,0.62901205,1.4506228,-0.6090582,1.0719186,-0.645606,-0.42032075,-0.19538367,-0.19451615,0.42629784,-1.0351119,0.9586565,0.6454708,-2.3471186,1.4664731,0.002159357,-0.07663136,1.5290508,-1.3384528,0.17301203,-0.08276007,-0.8393419,0.82643867,0.046490327,-0.08594156,0.17366521,-0.6981226,-0.26621306,-0.6376619,-0.35524663,-0.920933,-0.18363295,-0.7728707,-0.33762258,0.21065068,0.9303647,-1.4942981,-0.33523446,-0.5601271,0.2930926,-1.3257381,-0.20537104,-0.8271184,-0.6701602,-0.20287664,0.7626491,-0.9430756,0.7797755,-2.6075022,2.047176,-0.8655715,0.2085212,-1.3774437,0.8256291,0.36027738,-0.56754744,0.10976877,0.7786817,-0.6265283
