token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59
231,punct,-0.020300373,-0.14008713,0.015496855,0.13472143,0.1821539,-0.19489275,0.13639866,-0.04776216,-0.03781593,-0.092396006,0.29537007,0.13381252,-0.027930869,-0.17284822,0.23131023,-0.065124065,-0.23909254,0.37970322,-0.38695493,0.24266538,-0.21531104,0.077853315,-0.15130688,-0.29810137,0.376544,0.4530672,0.13729309,-0.017105356,-0.06671466,-0.41571277,-0.11291019,0.08332887,0.12221748,0.22797175,-0.2418925,-0.36545193,-0.022658918,-0.24939573,-0.13006714,0.15914491,-0.11006552,-0.11233663,-0.08218426,-0.19210173,-0.17816444,0.056446284,-0.18251905,-0.091006435,-0.18290965,-0.25061196,0.786567,-0.18788657,-0.06204264,0.36337462,0.019442273,0.20615622,0.21713592,0.4151334,-0.12562525,0.16857989
232,punct,0.25954953,-0.05045762,-0.13447343,0.10263025,-0.06793319,0.11258593,-0.14971948,-0.030414943,0.040575985,-0.09105349,0.42922217,0.7250378,-0.06664864,-0.1364374,0.013898451,-0.32020566,0.015834443,0.6447809,-0.05823213,-0.5672575,0.002479818,-0.13965335,-0.23933755,0.07636095,-0.0023968148,-0.10952581,0.07222683,-0.014557209,-0.035862833,-0.36973763,-0.17982633,0.20670497,0.02386737,0.08151992,-0.09787887,0.10030669,-0.15635484,0.01553266,0.083383776,-0.20850906,-0.11629356,0.1932082,-0.0027608937,-0.23894039,0.24390036,-0.2903966,0.10627518,-0.089343004,0.2317853,-0.5320533,0.13022736,-0.025183046,-0.10439489,0.48567572,-0.20859315,0.104522474,0.014062398,0.19273096,0.30492076,-0.054505114
233,punct,-0.044262413,0.14279766,0.38196224,0.2564822,-0.007954641,-0.16269863,0.14374287,0.2481848,0.08237396,-0.09630461,0.30799246,0.082069375,-0.232588,-0.10117362,-0.1402369,-0.4169191,-0.39248893,0.57374376,-0.16682883,0.27795288,0.21918046,0.43877822,-0.08557178,0.088489935,0.16787235,0.12745264,-0.12809615,-0.06879783,-0.11506614,-0.6299261,0.26164213,-0.0801858,-0.079930246,-0.07979299,-0.28957492,0.022061948,-0.13820373,-0.7545786,-0.08598352,-0.04794865,-0.091068864,0.10188359,0.0062501724,-0.09000376,-0.13032721,0.22944978,0.044786926,-0.08182551,-0.22284555,-0.38091397,0.0292092,-0.1467628,0.2356499,-0.20182751,-0.27111024,0.23974869,-0.4205302,0.097010516,0.24508493,0.39359766
234,punct,0.2551154,-0.10594646,-0.094554804,0.012928763,0.17685023,-0.17948912,0.32693136,-0.44529703,-0.06069451,-0.23266582,0.041082457,-0.008297091,-0.28291446,-0.01980612,0.101071395,-0.18955572,-0.090103984,0.33990446,0.15540224,0.09456045,0.4610497,0.26693228,0.20717816,-0.06306462,-0.39093253,0.104419224,-0.30085745,0.29863584,0.011731934,-0.28927353,-0.06259365,-0.21259636,-0.015625615,0.05227687,0.11692898,-0.13303055,-0.21516529,0.060825966,0.20971018,-0.073462784,-0.20371974,0.12204951,0.05521422,-0.10526979,0.018275656,0.11834514,-0.11766469,0.01844369,-0.075318545,0.19921423,0.30159056,-0.021294983,-0.30019957,-0.14018124,-0.16969885,0.19385841,-0.06764307,0.35652387,-0.023790378,0.0067398623
235,punct,0.1318871,-0.122767456,-0.112958714,-0.099080965,-0.2026793,-0.07673975,-0.2047358,-0.099566855,-0.039822884,-0.16109046,0.35577613,-0.051738556,-0.3239361,0.22501275,0.15352091,-0.070365906,0.19810486,0.52827287,-0.028951831,0.1292332,0.14775679,-0.051472224,-0.035535283,-0.16829091,-0.06432567,0.47215343,-0.04382666,0.18462896,0.117373586,-0.3201143,0.21699949,-0.05535024,0.062368333,0.29255483,-0.008398991,0.16041628,-0.24055801,-0.015597886,-0.03795784,0.14974032,-0.38873228,-0.012208847,-0.11287413,0.14337446,-0.083983004,-0.08599391,0.13312884,0.077198066,-0.04851526,-0.18304856,0.16507523,0.044954643,0.06935966,-0.09934713,-0.08072789,-0.3213532,-0.08227929,0.024150224,-0.15956876,0.05614876
236,punct,0.052766945,-0.2918131,0.0845877,-0.32647058,-0.005914465,-0.3617264,-0.14145127,-0.44201893,0.03525254,0.032783862,0.1848966,0.09370547,-0.15056187,0.117431246,0.34688905,-0.13712801,-0.38056564,0.6222613,-0.058685772,-0.11373235,0.28993464,0.071109675,-0.07152759,0.32641762,-0.034667358,0.30664235,-0.2708202,-0.042961463,0.15752684,-0.14251958,-0.44560558,0.091475174,0.15167233,0.11423972,-0.10917378,0.42182854,0.38131267,-0.10966587,0.066012144,-0.15896128,-0.16438408,0.03892726,-0.27394018,0.020550396,0.19070539,-0.26992273,-0.2216691,-0.17655309,0.098309234,0.10938674,0.35917103,0.099581175,-0.07219929,-0.24449027,-0.19412136,-0.059167746,-0.19433971,-0.037703972,0.08422717,0.21976788
237,punct,0.18236151,0.12583213,-0.2127666,0.027107568,-0.28475758,-0.01726621,0.006713916,0.004200011,0.14303459,-0.041089345,0.38341874,-0.09209818,-0.36652592,0.08840925,0.0025020724,-0.19452782,-0.351784,0.48446327,0.013070347,0.045584843,0.008624507,0.040051162,0.1425944,-0.06837889,0.48087782,-0.39176235,-0.22113302,0.50756943,0.22242638,-0.48758078,0.041485373,0.36722535,0.41646278,0.08601222,0.01109045,-0.3112347,-0.11584788,-0.250022,0.12989682,0.14665481,0.07174867,0.1995367,-0.08760682,-0.03072954,-0.05892323,0.4768761,-0.080068424,-0.16234483,-0.16520682,-0.23481996,-0.094379686,0.060075484,-0.20949845,0.12959489,0.15605456,0.1344676,-0.16281585,0.21722724,0.019095076,-0.16912659
238,punct,-0.09141391,-0.017995354,-0.05512315,-0.13010108,-0.237241,0.0023766488,-0.00568027,0.15333275,-0.14796309,-0.14118753,0.42722857,0.11802012,0.035285212,0.023292582,0.02071196,-0.073420025,-0.14855719,0.28763336,0.05880055,-0.010421947,0.17824908,-0.35283118,0.14275356,-0.07745095,-0.06358089,-0.105109595,-0.05235158,-0.05883777,0.13485004,-0.2484211,0.15676886,0.017842434,0.05385462,-0.00075841305,-0.08738903,-0.070389934,0.13120435,0.22078699,0.20738813,-0.007878872,-0.11458091,-0.21231778,-0.1413127,0.049579024,-0.14416718,0.069806315,0.07194453,-0.027102577,0.088981755,-0.37744996,0.2966724,0.13562019,-0.17903993,0.5151164,-0.15691686,-0.024066811,-0.2074623,0.11588057,0.046489473,-0.059085313
239,punct,-0.9572885,0.09888842,0.323585,-0.21642652,0.12390857,0.12326437,0.19644023,-0.34602493,-0.14975102,0.09237451,0.17022169,-0.51521176,-0.22700433,0.07805845,-0.105188094,-0.02907349,-0.7962843,0.7805059,0.08170733,0.38529468,0.46676227,0.24568169,-0.6326302,0.06234229,-0.11321321,0.35481963,-0.012129784,0.12579626,-0.15804052,-0.2902175,0.21947159,-0.013920193,0.1845811,-0.21723524,0.12644136,0.19463292,-0.09996127,0.7873122,0.016040314,0.23538294,-0.17221323,0.22571808,0.42959186,-0.103294745,-0.06630285,-0.13289557,0.010601643,0.15931554,0.0897091,-0.19253561,0.5181769,-0.010831035,-0.3893614,-0.42194474,-0.16984019,0.10702546,-0.15143646,-0.45062837,-0.050753694,0.16988297
240,punct,-0.1640852,-0.09409097,0.047303356,-0.06336296,-0.12746982,-0.15816359,-0.1953612,-0.07994679,0.2684054,0.0747802,1.4748577,0.4094369,-0.23380733,0.3098367,0.28989577,-0.16554093,0.47542396,0.5730918,0.09028529,-0.08229449,0.16291322,-0.113611214,0.2222596,-0.03345119,0.041460317,-0.38033354,-0.15479134,-0.15218441,-0.16644888,-0.14892176,-0.25719637,0.08410671,-0.03374663,0.019854367,0.14206144,-0.09166471,-0.05349713,-0.009437114,0.211952,-0.22693697,-0.19680506,0.050821878,-0.2502003,-0.09582518,-0.050932944,-0.13735655,0.047543883,-0.060413294,-0.019093944,-0.260544,0.27732348,0.6018297,-0.3460312,-0.29617444,-0.13352081,0.26286718,-0.058932133,-0.48116374,0.7951853,-0.35340604
241,punct,-0.3416837,-0.2041489,-0.15918835,0.12113007,0.07227466,0.005277467,0.09959394,0.052900527,0.16864985,-0.0037156984,0.19914366,0.4840245,0.031733084,0.038126767,-0.021585608,-0.055401362,-0.3283675,0.18981802,0.18286327,0.3013595,0.07754624,-0.030825077,0.11715668,0.13437457,-0.101692125,0.09790222,-0.16931216,-0.20145714,0.21482717,-0.12194353,0.1360056,-0.07052702,-0.13241279,0.008385794,0.295064,-0.035782754,-0.050179273,0.042706378,0.17494054,-0.33681005,0.16643712,-0.19205962,-0.04434201,-0.10425339,-0.11417477,0.012150288,0.06370677,-0.072279274,0.037459422,0.59197384,0.33701077,-0.2459341,-0.43553987,-0.0404626,0.06274615,-0.2919848,0.032115407,-0.037481874,0.042726975,0.082350425
242,punct,-0.24612032,-0.25161752,0.05413053,-0.18652508,0.013778161,-0.21000776,-0.056570627,-0.3836073,0.03219098,-0.06048703,0.54001784,-0.11630209,0.020904379,0.23644921,0.16223796,-0.16861112,-0.124294415,1.0160866,0.17538336,0.25599697,-0.4386407,0.16917615,0.12447361,-0.11404947,0.1127639,-0.16281657,0.22056223,0.02934093,0.53688306,-0.2830277,-0.1370021,0.17265089,0.12698671,0.031852003,-0.03628042,0.07608493,0.0839579,-0.37953788,0.28603265,0.08047135,0.15061592,-0.093946606,0.0017905295,-0.02345373,-0.07240985,-0.16904329,-0.007004911,0.071603455,-0.026928991,0.08946015,0.31922486,0.21592017,-0.11744258,0.020996666,-0.068603374,0.14334643,0.05321834,0.24390201,0.20590167,-0.31372014
243,punct,-0.13197161,0.004782277,0.057105362,0.09023805,0.21815851,-0.011707704,0.14955525,0.10165894,0.097516045,-0.14231476,0.52713835,0.25826123,-0.116845824,0.059853386,-0.054297008,-0.26960066,-0.28978354,2.2084792,0.3265142,0.15653414,0.2727518,0.074267305,-0.08463474,-0.3555773,0.14111789,0.1618,0.11209237,0.12602375,-0.048374545,-0.39878136,0.08960655,0.32689318,-0.07854497,0.13538463,0.09538969,-0.19657673,-0.16365737,0.010623072,-0.07580037,-0.22091715,0.060669996,-0.0380284,-0.13315634,0.08702106,-0.24304329,0.060920045,-0.14007519,-0.08178864,0.009779649,-0.289245,0.25389716,-0.31687915,-0.018497456,0.14172383,-0.3660894,0.21826649,-0.4347265,0.104567036,0.031311266,0.24906042
244,punct,-0.108503334,0.16449772,0.14520895,-0.07501849,0.14690673,0.05245868,-0.2832877,-0.019886322,-0.0155482,-0.043954037,0.18681647,-0.0589942,0.016048314,0.29492912,-0.13713469,-0.21339637,-0.12532967,0.66316664,-0.09438667,-0.23475401,0.3190104,0.2045137,0.52686954,-0.07332997,-0.27316096,0.13463269,0.3634267,-0.49107933,-0.19370937,-0.4925961,0.34712437,0.44762772,-0.04196282,-0.020538118,0.12600961,-0.13976997,-0.07793405,-0.53835183,-0.4131368,0.1853087,-0.059283495,0.11276631,-0.14032918,0.09449875,-0.2300863,-0.26366854,0.040939044,0.019088034,-0.3695855,0.0077743228,0.26834935,0.14950304,0.06934577,0.19081989,-0.21621907,0.08216672,-0.06949009,0.16184935,-0.09858406,-0.38906187
245,punct,0.1019955,-0.17791511,0.04127265,0.09755061,0.0016799037,-0.12982926,0.11874704,0.023852944,0.051872574,0.22895198,0.60061324,-0.35508564,-0.11246118,1.0438021,-0.18436988,-0.234677,0.11865108,0.5751578,-0.0507055,-0.19534571,0.3124673,-0.1802737,0.009839307,0.1489202,-0.04536559,-0.13191341,-0.22013468,0.23359238,0.08492341,-0.34308767,0.10110205,0.17160112,0.2900268,0.040451735,-0.20581709,0.12054459,-0.07597071,-0.51813716,0.16974796,-0.048854526,0.06290249,0.025858218,0.2484747,-0.1679526,0.025060676,-0.06828307,0.107221186,-0.062207717,-0.15632105,0.0166166,0.040284213,0.13473321,0.28111574,-0.29149455,-0.20273931,-0.20845087,-0.020267569,0.18135485,0.20833376,0.04391677
246,punct,-0.1430727,0.08950381,-0.014369086,-0.19745323,0.045187213,-0.94928324,0.061860915,-0.22055899,0.20466031,-0.007447797,0.057209227,0.027375573,-0.03157595,0.30484045,0.020560903,-0.2954557,0.1181379,0.38467425,0.14448887,0.041365348,0.009372842,0.08011418,-0.15205343,0.17425437,0.11378455,-0.04761867,0.17009707,0.011217407,-0.08487333,-0.2702115,-0.02022152,0.24057032,-0.24838276,0.24728693,0.18417105,-0.08001042,-0.1517644,-0.60161656,-0.022312636,0.09524001,-0.036973774,0.101163,-0.10414657,0.04694299,-0.060599227,-0.09352046,-0.022276558,-0.075923935,0.06426702,0.016152354,0.6445849,0.21720022,0.031180892,0.016150745,-0.1941585,0.0601383,0.058506873,0.111956425,-0.14334258,0.23958671
247,punct,-0.07861005,0.09799078,0.019674847,-0.16623676,-0.27775165,0.23467912,0.12416842,-0.030549547,-0.011519306,0.13427423,0.15816334,0.25368142,-0.27241933,0.165016,-0.09130588,-0.16200684,-0.061276257,0.050867364,0.08065701,0.091852665,0.3699954,-0.19578564,-0.2362326,0.057984885,0.080588564,-0.11061944,0.30943108,0.17729838,-0.053189393,-0.08605728,0.122861564,0.16189359,0.037432544,0.14554387,-0.3131416,-0.1284465,-0.2400485,-0.4699633,0.34278333,0.24983318,-0.111943446,-0.3914934,-0.12082046,-0.061144058,0.2096218,0.05774211,-0.0072502955,-0.06020003,0.062774956,-0.32775703,-0.04788633,-0.22940148,0.08940252,0.2723502,0.45230788,-0.24027227,-0.2710279,0.21278192,0.11347214,0.17656775
248,punct,-0.41228065,-0.016299423,0.24180658,0.070056275,0.14553069,0.19145091,0.1347482,-0.049739454,-0.23706105,0.2992444,0.18695876,0.70270383,-0.02202567,-0.2532536,0.055566777,-0.061734546,-0.20866603,0.29511037,0.08599846,0.45134878,-0.3423317,0.22014078,-0.3286777,-0.03204989,-0.05438699,-0.20427641,-0.17589937,0.12185815,0.14842716,-0.5294623,0.20809002,0.15775259,0.041625928,-0.10789905,0.07645556,-0.023839617,-0.011918382,-0.18542607,0.072077155,-0.040753916,0.03493259,-0.26012155,0.02725551,-0.2301025,-0.0081119295,-0.066667415,-0.047756284,0.092366114,-0.20342073,-0.017349849,0.03151885,0.10075697,-0.05336725,0.18572639,-0.05505864,-0.20032845,-0.28187352,-0.17066078,-0.030007794,0.23741698
249,punct,-0.20062296,-0.11989538,-0.063450836,0.14653093,0.20603734,-0.32275763,-0.020518983,-0.15077828,0.065431684,-0.27047142,0.4065501,0.39384612,0.06617862,0.05326975,0.14885388,-0.033430513,-0.2755181,0.2788143,0.04193163,0.00061540754,0.34712988,-0.014138942,-0.12958539,0.12272413,-0.07546545,0.15115088,0.24911869,0.058037482,-0.032900028,-0.3902923,-0.16931783,0.13066427,0.1339894,0.12722714,0.10140228,0.013277996,-0.22934338,-0.12598982,0.38104793,0.29079068,-0.016313676,-0.07385138,-0.2117019,0.251451,-0.10040044,-0.059541132,0.09826681,0.03619198,-0.2860543,-0.9889566,0.015110358,-0.15648405,0.035880595,0.07280822,-0.3066281,-0.15186235,-0.35270953,0.1090592,-0.20605195,0.21044225
250,punct,-0.056303907,0.11086889,0.17754668,0.41146865,-0.01049304,0.20771256,-0.012145735,0.10369344,-0.054503903,-0.1538086,0.099104725,-0.23431846,-0.050337095,-0.015389656,-0.040510967,0.14152949,-0.0042415936,0.4007592,0.047512166,-0.016885994,0.007852588,-0.11807967,0.13235746,0.007049107,0.095669955,-0.018880501,0.0044786124,0.024390446,0.17880915,-0.25059083,-0.050948594,0.1288007,0.1346378,0.1631267,-0.18369365,-0.08076405,0.14680426,0.026369236,0.057192992,0.14950119,0.17348464,0.0470829,0.0902716,-0.14478359,-0.05474017,0.003930326,-0.13879332,-0.03127743,-0.051463287,-0.071381316,0.15954696,0.25644362,-0.11758559,-0.38342637,-0.09530737,0.13720755,-0.031177184,-0.5318127,-0.18559504,0.1301976
251,punct,0.06846943,-0.0008877953,0.15090126,-0.13290283,0.028779656,-0.08994145,-0.60972077,-0.080712534,-0.014086043,0.037611913,0.13969348,0.21647328,0.009897274,-0.1252494,-0.08817739,0.18185969,-0.39906728,0.34247106,0.06784655,-0.028498624,0.16354258,0.05349174,0.37148684,0.050974473,0.111281924,0.25283524,-0.42821512,0.012880112,0.0846957,-0.25475097,0.14686556,0.034546744,0.19037732,0.25932208,0.19504406,-0.008260559,0.07945738,0.27690765,0.078109,0.2523084,-0.058821335,0.09884885,-0.10829833,-0.057080127,-0.031411055,-0.25055346,-0.10140013,-0.10545056,-0.008357198,-0.060935106,0.10309609,-0.18291856,0.18101284,0.060208373,-0.3370417,0.13255332,-0.082377814,-0.3231015,0.25227758,-0.14257643
252,punct,-0.33222833,-0.17614803,0.026250659,0.09867102,0.13138767,-0.39978623,0.27650204,-0.11883838,-0.056156352,0.2922093,0.13114877,0.044918265,0.15743336,-0.06543867,0.14318907,-0.2179622,-0.4241077,0.36907196,-0.10441698,-0.37279052,0.086593606,0.07050685,-0.12987831,-0.05633726,0.052528836,0.46085945,-0.13155259,0.41099554,-0.053800367,-0.415185,-0.2686442,0.10474348,0.14684251,-0.025487173,-0.046598364,-0.06518537,0.2882332,-0.23217635,0.19072023,0.46845946,-0.34736854,0.11751716,0.91751623,0.28956866,-0.46304503,0.33035967,0.27506232,0.07802522,-0.13224779,-0.19194925,-0.22652659,-0.251079,0.14824061,0.32088757,-0.059509303,-0.028013378,-0.20570342,0.13585149,0.06511948,-0.25294784
253,punct,-0.37257725,-0.06646992,0.26915056,-0.0331885,0.06280226,-0.07650472,0.01212708,-0.2933287,0.05053273,-0.1406762,1.5132163,0.25682083,-0.25934008,-0.0702057,-0.03842178,-0.12103631,-0.39445326,0.56137955,0.07759103,0.38717407,0.63942194,-0.118104085,0.10054912,-0.24508144,0.06289897,0.11386862,-0.1125323,0.20066135,-0.059358936,-0.74242747,0.06838618,0.036425505,0.40619534,-0.061597396,-0.26062188,0.077328935,0.13817438,0.091321826,0.02209524,-0.029278813,-0.13672274,-0.058420587,-0.25207335,0.14322414,-0.028282668,0.191118,0.2828335,0.1395722,-0.04217216,-0.43485272,0.3117314,-0.254587,-0.16483185,0.12845978,-0.21444578,0.36364257,-0.25740704,0.30159786,-0.076799996,-0.23761721
254,punct,-0.07331088,-0.3944,-0.049346436,-0.04961243,-0.0014307483,0.068892114,-0.14429566,-0.033751596,-0.14132236,-0.34577096,0.19814727,0.37174124,-0.03533651,0.51187116,-0.10048784,0.092221834,-0.21276452,0.25750837,0.015996205,-0.073041394,-0.21276931,0.097953625,0.33909604,-0.018269682,-0.13190363,0.21309923,0.006186167,-0.28604168,0.09763183,-0.17195922,0.3019675,-0.2319237,-0.054726034,0.026485337,0.23965369,0.07304893,0.016716644,0.44401258,0.42609578,-0.19096966,-0.1317322,0.1292466,0.08753069,0.009112511,0.011470849,0.27788216,-0.006339787,0.050286572,0.12366836,-0.5933999,0.068678305,0.07540603,-0.3451799,0.12138448,-0.07546661,0.067086324,-0.25005108,0.19814073,0.17290606,0.1189527
255,punct,-0.14587253,-0.050446425,-0.34649006,0.7774917,0.044799924,-0.09905499,-0.20947039,-0.4571759,0.02024205,-0.18452322,0.21614596,-0.29777032,-0.4124913,0.5063577,0.3836351,-0.35516614,-0.1506448,0.45597884,0.06840294,0.35660186,0.22899112,0.033214405,0.5334097,-0.052286882,-0.020019438,-0.1943292,0.08912475,-0.10983799,0.024714043,-0.3223285,0.061547082,0.16058068,0.35106856,0.120523185,-0.066412844,0.05298101,-0.34258267,0.22342023,0.12267526,-0.12281052,-0.12797044,-0.18770178,0.20969771,-0.10630039,0.26756352,-0.114809245,0.10760913,-0.30767277,0.12675835,-0.7566542,-0.12063293,0.23691738,0.1029888,0.15019855,0.29297927,-0.2686397,0.3234691,0.20043857,0.20075311,0.021430138
256,content,-0.21702346,-0.14126636,0.18290514,-0.051208086,-0.2537685,-0.23075426,0.12496883,-0.1356613,0.082848154,-0.011923626,0.045886394,0.30597377,-0.16660817,0.10454532,0.015901646,0.08239364,-0.22850758,0.4511634,-0.06582668,-0.16642416,0.32676464,0.030685553,0.10567988,-0.32809973,0.04897747,-0.012398155,0.041897416,-0.10256929,0.38008615,0.13329887,-0.2303086,0.30255803,-0.08297923,0.11406531,0.21705301,0.095575556,-0.19261266,0.08252193,-0.17172098,0.3278439,0.03941114,0.12719305,-0.18765405,-0.17592336,-0.010807316,-0.060469132,-0.0013877185,-0.0076147215,0.03353939,-0.073994234,0.08345606,-0.16857891,0.158507,0.018493272,-0.09299495,-0.30552146,-0.40094846,0.018323649,0.0048742467,0.029102333
257,function,0.09605281,0.04468878,0.029106233,-0.036293406,-0.10304987,0.2970214,0.0033968464,0.036880776,0.07145125,0.23844253,0.036957026,-0.052847687,-0.16181923,-0.18633392,-0.11126268,0.020908585,-0.002425998,0.15823552,-0.01868029,-0.055922363,0.037772506,0.054952025,-0.22294517,-0.07444973,0.035677988,-0.03525227,0.025796866,-0.06087364,0.075561196,-0.03634301,-0.14234625,-0.024548084,-0.18993229,-0.01417675,0.0076131127,0.1770534,0.04528428,-0.08751928,0.122569025,0.17771947,0.02633476,-0.092806205,-0.03087331,0.04758168,-0.022277737,0.10534836,-0.14397138,-0.1486479,0.22618887,-0.039045878,-0.073288396,0.15549618,0.057491463,0.043967057,0.12377445,-0.04505743,0.005114175,-0.07096333,-0.0206057,-0.010904269
258,content,0.06341937,-0.14868586,0.0063918335,0.12946925,0.08956685,0.07628608,0.41755974,0.0029257252,-0.09239361,0.07933286,-0.05960014,-0.30094793,-0.13105734,-0.11640869,-0.11467491,0.00017590255,-0.1111988,-0.072674505,0.46225804,0.07651347,0.07406079,0.018807303,0.32275376,-0.0806736,-0.01550179,0.54371077,0.20174284,0.31289855,-0.25208446,0.067716226,0.060069636,0.06623568,0.0576564,0.12400425,0.21140724,0.38973156,-0.46949682,-0.387161,0.09101471,0.16952078,0.0053992714,0.27188995,-0.43635038,-0.2696006,0.014826532,0.19473504,-0.15792595,0.2177128,0.06363624,0.025110282,-0.039160494,-0.038281526,0.279134,0.21831298,-0.015305724,-0.1684158,-0.3433977,-0.047631882,-0.40705496,-0.059244424
259,function,0.15009165,0.012082728,-0.164859,0.019838365,0.104291566,-0.015559654,-0.082570255,-0.23001209,0.0017778976,-0.12910919,-0.01115062,-0.23000133,0.012159755,0.05554106,-0.104591794,-0.013383823,-0.2523193,-0.03716112,0.14674963,-0.027601384,0.2583813,0.0321114,0.25341427,-0.07095899,-0.19084308,0.20418902,0.11099955,0.09324151,0.18198025,0.18351364,-0.34089386,0.24477823,0.24783812,-0.015936531,0.082861535,0.09216062,0.16563906,-0.047290582,-0.016344953,-0.28497538,0.1529059,-0.12150539,-0.043557476,0.12294489,0.12871167,0.021754004,-0.0353521,-0.058526345,0.06385393,0.07208877,-0.16474962,-0.030742606,-0.05480997,0.049588855,-0.25574583,0.13414413,-0.0076928395,0.025307681,-0.03982544,0.1575386
260,content,-0.036472157,-0.07552131,0.019868234,-0.018968794,-0.068928935,-0.017339105,-0.046447165,-0.15178993,0.08189277,0.07345621,0.10817387,-0.12172353,-0.2929105,-0.013344755,0.3397851,0.03679327,-0.22123468,0.23461105,-0.05722363,0.057547204,0.30707017,0.053702664,0.23623519,-0.05813253,-0.099680156,0.08755289,0.045974433,-0.25184137,0.14289042,-0.07461109,0.13376792,0.07367462,-0.06741513,0.2809031,0.10020278,0.044193603,-0.12456369,-0.3873731,-0.049158223,0.019562108,0.16542478,0.38406688,-0.18944108,-0.12064837,0.06801515,0.018648088,-0.055239484,0.06102285,0.11020637,0.27637744,0.08952358,0.067626774,0.06594447,0.044258643,-0.31905237,0.16946405,-0.01906341,0.055386398,-0.05731611,-0.116115764
261,content,-0.09811719,-0.28651586,0.06225707,0.015386084,0.039851453,0.116103075,-0.31741506,-0.07299017,-0.11750655,0.008315916,0.163079,-0.088562086,-0.23297587,-0.10656335,0.007493153,-0.01945441,0.08896686,0.025832226,0.1063814,-0.12668878,0.095391005,0.12263602,0.3205639,-0.09632757,-0.3440903,0.3979221,0.026359197,0.08967286,0.20047969,0.14799549,0.018547202,0.2669228,0.122543536,-0.14500791,-0.00307682,0.044116374,-0.46538675,-0.056272984,0.044452406,-0.067239866,0.112998925,0.098372996,-0.21221118,0.18994327,0.17567044,0.15407942,0.049279217,-0.017006384,-0.03247641,-0.056506198,-0.09857545,-0.09436665,-0.068681814,-0.22704437,-0.009540974,-0.007431108,-0.03583816,0.2172417,-0.26088902,-0.057414517
262,function,-0.035307158,-0.47475472,-0.0050591244,0.045133963,0.044004835,0.26223204,0.014315326,0.10143189,-0.1285208,0.09062769,-0.009771829,0.010875682,-0.040662948,0.008576504,0.01658576,-0.034939755,0.017115904,-0.0050855703,-0.017522167,0.02538866,0.016872913,0.072784096,-0.10846001,-0.029237399,0.00997578,-0.062080078,0.06473563,0.05800367,-0.0025017112,-0.005584489,-0.053502735,-0.0085035665,-0.0977839,-0.02900922,-0.033963077,-0.018983332,-0.04084347,-0.052825186,0.099318504,0.041855216,-0.024255505,0.0446039,0.031262804,0.024732009,-0.0043976125,0.053975064,0.0063676797,-0.016180161,0.053044967,-0.013930803,-0.0033287841,-0.023421204,-0.03423156,-0.0575889,0.09383518,-0.0060774656,0.099352494,-0.047132935,-0.020277876,-0.027216962
263,content,0.0658523,-0.052843235,-0.11743125,-0.038778994,0.056475144,0.11244505,0.1039827,0.12515554,-0.0026801236,-0.13448267,0.19148485,-0.017327486,0.13381039,-0.019370569,0.0049522677,-0.055239197,0.055328824,-0.005969482,0.12794608,0.05473757,0.10955544,0.12551202,0.2062969,0.06396543,-0.23161957,-0.04493383,-0.20548396,-0.17529109,0.017712794,-0.00046661662,0.039147887,0.09969654,0.22831379,0.07184768,-0.1513412,0.09080698,-0.124285206,-0.05093027,-0.06756401,-0.40158707,-0.14688382,-0.041673593,-0.08795257,0.06877816,0.012233855,0.15833166,-0.113885105,0.1658117,-0.03408286,0.3098113,0.11329542,0.016932413,-0.26865906,0.24102147,-0.36151114,0.07498758,0.047168903,0.28923917,-0.08835377,0.06777919
264,content,0.10147554,-0.08688271,-0.2017312,0.05702401,-0.09333958,0.19055896,-0.08861664,0.22484511,-0.08212507,-0.12394524,-0.15619355,0.025788588,-0.0520381,-0.054191023,-0.039413653,-0.14069189,-0.16177544,-0.024905954,0.009195054,-0.05077113,0.2601823,0.16948229,-0.15277843,0.08566952,-0.22005205,0.07854206,-0.030340688,0.0586543,0.008600808,-0.13299555,-0.17815176,0.13003874,0.11554089,0.2602374,0.048574407,0.23863213,0.06983308,-0.3962203,0.009370415,0.45174733,-0.51593554,0.21014541,0.104715146,0.043448452,-0.012882335,-0.07357914,-0.1393872,-0.17887813,0.02482665,-0.052017402,0.13202715,-0.010560723,0.08996784,-0.3917994,-0.36638767,0.00073996716,-0.06679736,0.03602473,-0.12406105,-0.07875627
